threshold,recall,precision,f1,fbeta,youden_j
0.6831658291457287,0.7916666666666666,0.6705882352941176,0.7261146496815286,0.7640750670241286,0.7386363636363638
0.6876884422110553,0.7777777777777778,0.6666666666666666,0.717948717948718,0.7526881720430108,0.7247474747474749
0.6922110552763819,0.7777777777777778,0.6666666666666666,0.717948717948718,0.7526881720430108,0.7247474747474749
0.6967336683417086,0.7777777777777778,0.6666666666666666,0.717948717948718,0.7526881720430108,0.7247474747474749
0.7012562814070352,0.7777777777777778,0.6746987951807228,0.7225806451612903,0.7547169811320755,0.7266414141414141
0.7057788944723619,0.7777777777777778,0.6746987951807228,0.7225806451612903,0.7547169811320755,0.7266414141414141
0.7103015075376885,0.7777777777777778,0.6746987951807228,0.7225806451612903,0.7547169811320755,0.7266414141414141
0.7148241206030151,0.7777777777777778,0.6829268292682927,0.7272727272727273,0.7567567567567568,0.7285353535353536
0.7193467336683417,0.7777777777777778,0.6829268292682927,0.7272727272727273,0.7567567567567568,0.7285353535353536
0.7238693467336683,0.7777777777777778,0.691358024691358,0.7320261437908496,0.7588075880758808,0.7304292929292928
0.728391959798995,0.7777777777777778,0.7,0.7368421052631579,0.7608695652173914,0.7323232323232323
0.7329145728643216,0.7777777777777778,0.7,0.7368421052631579,0.7608695652173914,0.7323232323232323
0.7374371859296482,0.7777777777777778,0.7,0.7368421052631579,0.7608695652173914,0.7323232323232323
0.7419597989949749,0.7777777777777778,0.717948717948718,0.7466666666666667,0.7650273224043715,0.7361111111111112
0.7464824120603015,0.7777777777777778,0.717948717948718,0.7466666666666667,0.7650273224043715,0.7361111111111112
0.7510050251256282,0.7777777777777778,0.7272727272727273,0.7516778523489933,0.7671232876712328,0.7380050505050506
0.7555276381909548,0.7777777777777778,0.7368421052631579,0.7567567567567568,0.7692307692307693,0.7398989898989901
0.7600502512562815,0.7777777777777778,0.7368421052631579,0.7567567567567568,0.7692307692307693,0.7398989898989901
0.7645728643216081,0.7777777777777778,0.7466666666666667,0.7619047619047619,0.7713498622589532,0.7417929292929293
0.7690954773869347,0.7777777777777778,0.7466666666666667,0.7619047619047619,0.7713498622589532,0.7417929292929293
0.7736180904522614,0.7638888888888888,0.7432432432432432,0.7534246575342466,0.7596685082872928,0.7279040404040402
0.7781407035175879,0.7638888888888888,0.7432432432432432,0.7534246575342466,0.7596685082872928,0.7279040404040402
0.7826633165829145,0.7638888888888888,0.7432432432432432,0.7534246575342466,0.7596685082872928,0.7279040404040402
0.7871859296482412,0.7638888888888888,0.7638888888888888,0.7638888888888888,0.7638888888888888,0.7316919191919191
0.7917085427135678,0.7638888888888888,0.7746478873239436,0.7692307692307693,0.766016713091922,0.7335858585858586
0.7962311557788945,0.7638888888888888,0.7746478873239436,0.7692307692307693,0.766016713091922,0.7335858585858586
0.8007537688442211,0.7638888888888888,0.7746478873239436,0.7692307692307693,0.766016713091922,0.7335858585858586
0.8052763819095478,0.75,0.7714285714285715,0.7605633802816901,0.7541899441340782,0.7196969696969697
0.8097989949748744,0.75,0.782608695652174,0.7659574468085106,0.7563025210084033,0.7215909090909092
0.814321608040201,0.75,0.782608695652174,0.7659574468085106,0.7563025210084033,0.7215909090909092
0.8188442211055277,0.75,0.782608695652174,0.7659574468085106,0.7563025210084033,0.7215909090909092
0.8233668341708543,0.75,0.7941176470588235,0.7714285714285715,0.7584269662921348,0.7234848484848486
0.827889447236181,0.7361111111111112,0.7910447761194029,0.762589928057554,0.7464788732394366,0.7095959595959598
0.8324120603015075,0.7361111111111112,0.7910447761194029,0.762589928057554,0.7464788732394366,0.7095959595959598
0.8369346733668341,0.7361111111111112,0.7910447761194029,0.762589928057554,0.7464788732394366,0.7095959595959598
0.8414572864321608,0.7361111111111112,0.803030303030303,0.7681159420289855,0.748587570621469,0.711489898989899
0.8459798994974874,0.7361111111111112,0.803030303030303,0.7681159420289855,0.748587570621469,0.711489898989899
0.8505025125628141,0.7222222222222222,0.8,0.7591240875912408,0.7365439093484419,0.6976010101010099
0.8550251256281407,0.7222222222222222,0.8,0.7591240875912408,0.7365439093484419,0.6976010101010099
0.8595477386934673,0.7083333333333334,0.796875,0.75,0.7244318181818182,0.6837121212121211
0.864070351758794,0.7083333333333334,0.796875,0.75,0.7244318181818182,0.6837121212121211
0.8685929648241206,0.7083333333333334,0.8225806451612904,0.7611940298507462,0.7285714285714285,0.6875
0.8731155778894473,0.7083333333333334,0.8225806451612904,0.7611940298507462,0.7285714285714285,0.6875
0.8776381909547739,0.7083333333333334,0.8225806451612904,0.7611940298507462,0.7285714285714285,0.6875
0.8821608040201006,0.6805555555555556,0.8166666666666667,0.7424242424242424,0.7040229885057471,0.6597222222222223
0.8866834170854272,0.6805555555555556,0.8166666666666667,0.7424242424242424,0.7040229885057471,0.6597222222222223
0.8912060301507537,0.6805555555555556,0.8166666666666667,0.7424242424242424,0.7040229885057471,0.6597222222222223
0.8957286432160804,0.6805555555555556,0.8448275862068966,0.7538461538461538,0.708092485549133,0.663510101010101
0.900251256281407,0.6805555555555556,0.8448275862068966,0.7538461538461538,0.708092485549133,0.663510101010101
0.9047738693467337,0.6666666666666666,0.8421052631578947,0.7441860465116279,0.6956521739130435,0.6496212121212119
0.9092964824120603,0.6666666666666666,0.8421052631578947,0.7441860465116279,0.6956521739130435,0.6496212121212119
0.9138190954773869,0.6527777777777778,0.8392857142857143,0.734375,0.6831395348837209,0.6357323232323231
0.9183417085427136,0.6527777777777778,0.8392857142857143,0.734375,0.6831395348837209,0.6357323232323231
0.9228643216080402,0.6527777777777778,0.8545454545454545,0.7401574803149606,0.685131195335277,0.6376262626262625
0.9273869346733669,0.6527777777777778,0.8545454545454545,0.7401574803149606,0.685131195335277,0.6376262626262625
0.9319095477386935,0.6388888888888888,0.8518518518518519,0.7301587301587301,0.672514619883041,0.6237373737373737
0.9364321608040201,0.6388888888888888,0.8679245283018868,0.736,0.6744868035190615,0.6256313131313131
0.9409547738693468,0.625,0.8653846153846154,0.7258064516129032,0.6617647058823529,0.6117424242424243
0.9454773869346734,0.625,0.8653846153846154,0.7258064516129032,0.6617647058823529,0.6117424242424243
0.95,0.6111111111111112,0.8627450980392157,0.7154471544715447,0.6489675516224189,0.5978535353535355
